Unnamed: 0,urgent,buy,change,sell,price,gift,search,repair,parts,synt_brand,description,city,seen,published_dt,expire_dt,date_scrapped_dt
1,0,0,0,1,120,0,0,0,0,korg,korg volca sample 2 ,Zaragoza,52,2024-02-09,2024-07-08,2024-02-09
2,0,0,0,1,200,0,0,0,0,korg,korg 05r w módulo ,Madrid,834,2023-07-27,2024-07-07,2024-02-09
3,0,0,0,1,3190,0,0,0,0,clavia,clavia nord stage 4 73 keys ,Baleares,385,2024-02-02,2024-07-05,2024-02-09
4,0,0,1,0,0,0,0,0,0,roland,roland rd 2000 ,Madrid,738,2023-11-19,2024-07-02,2024-02-09
5,0,0,0,1,425,0,0,0,0,korg,korg drumlogue ,Bizkaia,1970,2023-01-24,2024-07-08,2024-02-09
6,0,0,0,1,2300,0,0,0,0,-,"varios sintes, pedales, cajas ",Valladolid,2010,2023-09-04,2024-07-06,2024-02-09
7,0,0,0,1,550,0,0,0,0,deepmind,deepmind 12 d ,Barcelona,334,2024-02-04,2024-07-07,2024-02-09
8,0,0,0,1,75,0,0,0,0,m-audio,controlador m-audio 5 octavas evolution mk461c ,Madrid,925,2023-02-15,2024-07-02,2024-02-09
9,0,0,0,1,1100,0,0,0,0,luthier,le luthier onde ,Barcelona,767,2023-10-09,2024-07-07,2024-02-09
10,0,0,0,1,120,0,0,0,0,bohm,bohm dynamic 12 24 ,Madrid,558,2024-01-26,2024-07-06,2024-02-09
11,0,0,0,1,240,0,0,0,0,roland,roland eg 101 ,Cantabria,967,2023-06-16,2024-07-07,2024-02-09
12,0,0,0,1,460,0,0,0,0,modal,"modal cobalt + extras, en garantía ",Sevilla,589,2023-12-10,2024-07-04,2024-02-09
13,0,0,0,1,359,0,0,0,0,arturia,arturia keystep pro ,Girona,1761,2021-08-25,2024-07-08,2024-02-09
14,0,0,0,1,410,0,0,0,0,yamaha,sampler yamaha a5000 con extras ,Madrid,586,2024-01-12,2024-07-05,2024-02-09
15,0,0,0,1,890,0,0,0,0,access,access virus ti desktop ,Barcelona,96,2024-02-09,2024-07-08,2024-02-09
16,0,0,0,1,125,0,0,0,0,yamaha,yamaha su10 sampler 16 bits portátil compatible sds ,Alicante,216,2024-02-06,2024-07-06,2024-02-09
17,0,0,0,1,600,0,0,0,0,jomox,jomox xbase999 ,Barcelona,432,2023-06-16,2024-05-20,2024-02-09
18,0,0,0,1,275,0,0,0,0,moog,moog theremini ,Barcelona,718,2023-12-09,2024-07-06,2024-02-09
19,0,0,1,0,0,0,0,0,0,mpc,librería propia mpc ,Madrid,494,2023-09-30,2024-07-04,2024-02-09
20,0,0,0,1,60,0,0,0,0,roland,roland sr-jv80-10 bass and drums ,Madrid,4838,2020-08-28,2024-06-16,2024-02-09
21,0,0,0,1,400,0,0,0,0,akai,akai ewi 5000 ,Bizkaia,174,2024-02-06,2024-07-06,2024-02-09
22,0,0,0,1,700,0,0,0,0,elektron,elektron analog heat mkii ,Madrid,72,2024-02-08,2024-07-08,2024-02-09
23,0,0,0,1,43,0,0,0,0,doepfer,doepfer a-148 sample and hold ,Asturias,304,2024-02-02,2024-07-09,2024-02-09
24,0,0,0,1,369,0,0,0,0,roland,estación de trabajo roland mv-30 + librería de sonidos roland d-70 ,Zaragoza,1126,2023-06-21,2024-07-07,2024-02-09
25,0,0,0,1,15,0,0,0,0,audibax,bolsa de teclado audibax ,Sevilla,164,2024-02-05,2024-07-05,2024-02-09
26,0,0,0,1,1800,0,0,0,0,sequential,sequential prophet rev2 16 voices ,Valencia,1589,2023-10-27,2024-07-06,2024-02-09
27,0,0,0,1,3400,0,0,0,0,korg,korg pa 5x 61 ,Girona,42,2024-02-09,2024-07-09,2024-02-09
28,0,0,0,1,650,0,0,0,0,digitakt,digitakt con 3 meses ,Badajoz,638,2023-12-05,2024-07-07,2024-02-09
29,0,0,0,1,59,0,0,0,0,crumar,soft bag teclado crumar mojo 61 ,Madrid,342,2024-01-26,2024-07-03,2024-02-09
30,0,0,0,1,40,0,0,0,0,korg,decksaver cubrepolvo para korg minilogue ,Cantabria,386,2024-01-26,2024-07-05,2024-02-09
31,0,0,0,1,1150,0,0,0,0,future retro ,777 ,Málaga,719,2023-12-07,2024-07-08,2024-02-09
32,0,0,0,1,430,0,0,0,0,casio,casio fz10m fz-10m fz1 gotek emulator ,Madrid,652,2024-01-19,2024-07-02,2024-02-09
33,0,0,0,1,130,0,0,0,0,midi,módulo midi emu proteus 1 plus orchestral ,Madrid,492,2024-01-26,2024-07-06,2024-02-09
34,0,0,0,1,90,0,0,0,0,behringer,behringer eurorack 104 + cp1a ,Barcelona,620,2023-12-09,2024-07-06,2024-02-09
35,0,0,0,1,830,0,0,0,0,elektron,elektron syntakt ,Araba,368,2024-01-26,2024-06-28,2024-02-09
36,0,0,0,1,425,0,0,0,0,casio,teclado casio celviano ap80r ,Barcelona,278,2023-10-10,2024-07-08,2024-02-09
37,0,0,0,1,90,0,0,0,0,roland,roland sc-33 ,Madrid,2291,2022-05-15,2024-07-05,2024-02-09
38,0,0,0,1,369,0,0,0,0,roland,módulo secuenciador de producción musical roland mv-30 ver videos demo ,Zaragoza,2461,2023-01-25,2024-07-05,2024-02-09
39,0,0,0,1,50,0,0,0,0,korg,stardust synth cover para korg arp odyssey mini ,Cantabria,364,2024-01-26,2024-07-04,2024-02-09
40,0,0,0,1,650,0,0,0,0,elektron,elektron digitone ,Barcelona,406,2024-02-02,2024-07-08,2024-02-09
41,0,0,0,1,75,0,0,0,0,doepfer,doepfer a-106-1 xtreme filter ms20 ,Barcelona,1437,2022-06-08,2024-07-07,2024-02-09
42,0,0,0,1,359,0,0,0,0,akai,rebaja enero 15% a aplicar sampler akai s3000xl ver video ,Zaragoza,598,2024-01-19,2024-07-05,2024-02-09
43,0,0,0,1,139,0,0,0,0,-,pedal overdrive chiralityaudio splinter ,Barcelona,346,2023-08-15,2024-07-06,2024-02-09
44,0,0,0,1,750,0,0,0,0,tasty,tasty chips electronics gr1 ,Baleares,1404,2023-06-07,2024-07-04,2024-02-09
45,0,0,0,1,100,0,0,0,0,-,"equipos de estudio, sintes, caja de ritmo y secuenciador ",Araba,4583,2023-06-01,2024-07-06,2024-02-09
46,0,0,0,1,4000,0,0,0,0,hammond,hammond cv ,A Coruña,631,2023-09-25,2024-06-15,2024-02-09
47,0,0,0,1,75,0,0,0,0,casio,casio vl-tone vl-1 ,Bizkaia,490,2023-11-16,2024-07-05,2024-02-09
48,0,0,0,1,1500,0,0,0,0,nord electro ,6d 61+bolsa+funda ,Albacete,255,2023-12-10,2024-06-07,2024-02-09
49,0,0,0,1,289,0,0,0,0,arturia,teclado controlador arturia keylab mkii de 49 teclas ,A Coruña,780,2023-10-01,2024-07-04,2024-02-09
50,0,0,0,1,300,0,0,0,0,yamaha,yamaha reface cs ,Madrid,450,2023-11-14,2024-07-05,2024-02-09
51,0,0,0,1,60,0,0,0,0,behringer,behringer td3 ,Barcelona,48,2024-02-09,2024-07-09,2024-02-09
52,0,0,0,1,130,0,0,0,0,digitech,digitech studio quad ,Valencia,1144,2023-01-05,2024-02-07,2024-02-09
53,0,0,0,1,250,0,0,0,0,dreadbox,dreadbox typhon ,Madrid,136,2024-02-07,2024-07-07,2024-02-09
54,0,0,0,1,900,0,0,0,0,roland,roland tr-707 con expansión hka ,Madrid,164,2024-02-06,2024-03-08,2024-02-09
55,0,0,0,1,65,0,0,0,0,arturia,arturia keystep ,Pontevedra,592,2024-01-12,2024-07-05,2024-02-09
56,0,0,0,1,600,0,0,0,0,clavia,clavia nord lead 2 v1 06 condición excelente ,Barcelona,663,2024-01-19,2024-07-08,2024-02-09
57,0,0,0,1,1000,0,0,0,0,waldorf,waldorf kyra ,Madrid,557,2024-01-26,2024-07-08,2024-02-09
58,0,0,0,1,1200,0,0,0,0,virus,virus ti2 ,Barcelona,891,2023-12-13,2024-02-07,2024-02-09
59,0,0,0,1,2700,0,0,0,0,akai,akai mpc 3000 ,Barcelona,346,2023-11-01,2024-04-29,2024-02-09
60,0,1,0,0,0,0,0,0,0,-,buzz audio elixir ,Sevilla,236,2024-02-03,2024-07-03,2024-02-09
61,0,0,0,1,4000,0,0,0,0,jomox,jomox resonator neuronium ,Barcelona,950,2023-10-12,2024-07-07,2024-02-09
62,0,0,0,1,145,0,0,0,0,befaco,befaco kickall ,Valencia,1424,2023-06-15,2024-07-06,2024-02-09
63,0,0,0,1,120,0,0,0,0,casio,mini sintetizador casio vl-tone vl-1 ,Barcelona,1057,2023-03-30,2024-07-06,2024-02-09
64,0,0,0,1,4900,0,0,0,0,buchla,buchla music easel portable electric music box ,Girona,1764,2022-02-24,2024-07-02,2024-02-09
65,0,0,0,1,275,0,0,0,0,dreadbox,dreadbox typhon ,Navarra,539,2023-12-10,2024-02-06,2024-02-09
66,0,0,0,1,60,0,0,0,0,teenage engineering ,po-20 arcade ,Córdoba,58,2024-02-08,2024-07-08,2024-02-09
67,0,0,0,1,300,0,0,0,0,korg,korg electribe 2 sampler ,Madrid,1184,2023-09-03,2024-07-06,2024-02-09
68,0,0,0,1,300,0,0,0,0,novation,novation bassstation key ,Barcelona,354,2024-02-02,2024-03-04,2024-02-09
69,0,0,1,0,2500,0,0,0,0,dsi,dsi prophet 12 desktop ,Valencia,1118,2024-01-19,2024-07-05,2024-02-09
71,0,0,0,1,190,0,0,0,0,modular,caja para modular 3u ,Barcelona,1427,2023-02-13,2024-07-06,2024-02-09
72,0,0,0,1,255,0,0,0,0,4ms,ensemble oscillator 4ms ,Barcelona,513,2023-12-10,2024-02-07,2024-02-09
73,0,0,0,1,80,0,0,0,0,yamaha,suport de hihat yamaha amb potes giratòries i ungla anti-lliscant ,Barcelona,42,2024-02-09,2024-07-09,2024-02-09
74,0,0,0,1,100,0,0,0,0,studio,studio electronics atc-1 2600 filter cartridge ,Barcelona,1889,2021-09-21,2024-07-08,2024-02-09
75,0,0,0,1,190,0,0,0,0,mutable,mutable instruments elements ,Gipuzkoa,185,2024-02-05,2024-03-07,2024-02-09
76,0,0,0,1,150,0,0,0,0,roland,adsr dual roland 540 ,Barcelona,480,2023-11-29,2024-07-07,2024-02-09
77,0,0,0,1,350,0,0,0,0,roland,roland jv-1080 con 3 expansiones de sonido ,Madrid,644,2023-12-11,2024-07-08,2024-02-09
78,0,0,0,1,60,0,0,0,0,bheringer,bheringer umx 61 ,Valencia,2492,2021-03-04,2024-07-08,2024-02-09
79,0,0,0,1,250,0,0,0,0,behringer,behringer rd8 ,Barcelona,514,2023-12-05,2024-07-04,2024-02-09
80,0,0,0,1,600,0,0,0,0,access,access virus ti snow ,Baleares,214,2024-01-19,2024-06-18,2024-02-09
81,0,0,0,1,280,0,0,0,0,behringer,behringer rd9 ,Madrid,184,2024-02-07,2024-07-07,2024-02-09
82,0,0,0,1,790,0,0,0,0,behringer,behringer model d + pro 1 + k2 ,Madrid,734,2023-11-30,2024-07-09,2024-02-09
83,0,0,0,1,210,0,0,0,0,-,iconnectaudio 4+ ,Madrid,194,2024-02-06,2024-07-06,2024-02-09
84,0,0,0,1,1390,0,0,0,0,ketron,ketron lounge ssd 240 gb ,Baleares,544,2024-01-19,2024-07-05,2024-02-09
85,0,0,0,1,2550,0,0,0,0,roland,roland juno 6 ,Tarragona,1142,2023-04-14,2024-05-14,2024-02-09
86,0,0,0,1,1499,0,0,0,0,waldorf,waldorf m sintetizador wavetable ,Bizkaia,3875,2021-12-24,2024-07-06,2024-02-09
87,0,0,0,1,0,0,0,0,0,elektron,packs de sonidos para máquinas elektron ,Córdoba,539,2023-11-03,2024-07-06,2024-02-09
88,0,0,0,1,1149,0,0,0,0,arturia,arturia matrixbrute ,Madrid,779,2023-12-04,2024-07-04,2024-02-09
89,0,0,0,1,2250,0,0,0,0,leslie,leslie 122 clásico y autónomo ii ,Zaragoza,1075,2023-05-16,2024-07-09,2024-02-09
90,0,0,0,1,140,0,0,0,0,akai,akai s3000xl ,Madrid,221,2024-02-06,2024-07-06,2024-02-09
91,0,0,0,1,800,0,0,0,0,yamaha,yamaha motif xs6 en perfecto estado ,Barcelona,538,2024-01-12,2024-07-03,2024-02-09
92,0,0,0,1,185,0,0,0,0,waldorf,waldorf streichfett ,Sevilla,192,2024-02-05,2024-07-05,2024-02-09
93,0,0,0,1,85,0,0,0,0,kurzweil,kurzweil controlador ribbon pc2rib ,Madrid,554,2024-01-26,2024-07-05,2024-02-09
94,0,0,0,1,2500,0,0,0,0,yamaha,yamaha montage 7 ,Madrid,779,2023-10-09,2024-07-04,2024-02-09
95,0,0,0,1,790,0,0,0,0,korg,korg cx3 restaurado ,Zaragoza,1716,2023-05-26,2024-07-07,2024-02-09
96,0,0,0,1,499,0,0,0,0,korg,korg poly 61 + flight case ,Málaga,368,2024-02-03,2024-07-03,2024-02-09
97,0,0,0,1,120,0,0,0,0,gator,gator g-pg-49 funda teclado nueva ,Valencia,288,2024-02-02,2024-07-06,2024-02-09
98,0,0,0,1,600,0,0,0,0,korg,korg pa2xpro ,Bizkaia,180,2024-02-06,2024-07-06,2024-02-09
99,0,0,0,1,525,0,0,0,0,analog,leipzig-s 2 late model analog synthesizer ,Málaga,718,2023-12-08,2024-07-04,2024-02-09
100,0,0,0,1,275,0,0,0,0,korg,korg m50 sintetizador ,Madrid,218,2024-02-08,2024-07-08,2024-02-09
101,0,0,0,1,3000,0,0,0,0,korg,"mega pack korg oasys, roland a80 y korg 01prox ",Ourense,384,2024-01-19,2024-06-18,2024-02-09
102,0,0,0,1,250,0,0,0,0,korg,korg microkorg sintetizador ,Cádiz,682,2023-11-28,2024-07-08,2024-02-09
103,0,0,0,1,460,0,0,0,0,akemie,akemie castle ,La Rioja,328,2023-12-07,2024-07-05,2024-02-09
104,0,0,0,1,129,0,0,0,0,artiphon,artiphon orba 2 ,Madrid,412,2024-01-26,2024-07-04,2024-02-09
105,0,0,0,1,560,0,0,0,0,roland,roland tr-606 drumatix caja de ritmos analógica + salidas individualles ,Barcelona,644,2024-01-19,2024-07-08,2024-02-09
106,0,0,0,1,400,0,0,0,0,yamaha,yamaha qy700 secuenciador workstation ,Barcelona,470,2023-08-27,2024-07-07,2024-02-09
107,0,0,0,1,1750,0,0,0,0,mfb,sintetizador analógico parafónico programable mfb dominion 1 en perfecto estado ,Barcelona,156,2024-02-08,2024-07-08,2024-02-09
108,0,0,0,1,300,0,0,0,0,waldorf,waldorf blofeld ,Madrid,800,2023-11-20,2024-07-07,2024-02-09
109,0,0,0,1,80,0,0,0,0,-,po 20 arcade teenage enginering ,Valencia,350,2023-12-12,2024-07-05,2024-02-09
110,0,0,0,1,190,0,0,0,0,jomox,jomox mbase 11 ,Sevilla,570,2023-11-17,2024-07-04,2024-02-09
113,0,0,0,1,400,0,0,0,0,knas,knas ekdahl moisturizer ,Madrid,480,2023-12-12,2024-06-09,2024-02-09
114,0,0,0,1,750,0,0,0,0,akai,sampler akai s900 ,Cádiz,514,2024-01-19,2024-07-08,2024-02-09
115,0,0,0,1,450,0,0,0,0,e-mu,e-mu 5000 ultra ,Barcelona,1452,2023-03-15,2024-07-03,2024-02-09
116,0,0,0,1,600,0,0,0,0,-,tiptop mantis case + modulos ,Madrid,234,2024-02-06,2024-07-06,2024-02-09
117,0,0,0,1,450,0,0,0,0,novation,novation ks rack también cambio por tr8s ,Madrid,1457,2023-01-20,2024-07-07,2024-02-09
118,0,0,0,1,280,0,0,0,0,roland,jp-08 roland boutique ,Barcelona,1652,2023-06-05,2024-07-03,2024-02-09
119,0,0,0,1,200,0,0,0,0,kawai,kawai k1r modulo ,Madrid,1012,2023-07-27,2024-07-07,2024-02-09
120,0,0,0,1,380,0,0,0,0,waldorf,"waldorf stvc "" vendido"" ",Navarra,765,2024-01-12,2024-07-04,2024-02-09
121,0,0,0,1,600,0,0,0,0,eurorack,varios módulos eurorack ,Barcelona,554,2023-12-07,2024-07-06,2024-02-09
122,0,0,0,1,1980,0,0,0,0,keys,nord piano 5 88 keys ,Baleares,608,2024-01-19,2024-07-08,2024-02-09
123,0,0,0,1,150,0,0,0,0,-,malekko varigate 4+ black leer bien ,Barcelona,861,2023-07-03,2024-07-08,2024-02-09
124,0,0,0,1,900,0,0,0,0,roland,roland alpha juno-2 ,Barcelona,183,2024-02-06,2024-07-06,2024-02-09
125,0,0,0,1,45,0,0,0,0,roland,roland dk-01 boutique dock nuevo ,Valencia,1648,2023-03-08,2024-07-06,2024-02-09
126,0,0,0,1,1400,0,0,0,0,yamaha,yamaha yc61 ,Málaga,471,2023-11-06,2024-05-04,2024-02-09
127,0,0,0,1,1500,0,0,0,0,roland,roland v-synth gt ,Barcelona,1329,2023-07-10,2024-07-03,2024-02-09
128,0,0,0,1,575,0,0,0,0,leslie,gabinete de sonido leslie dynacord dc-300-e ,Zaragoza,1741,2023-01-20,2024-07-07,2024-02-09
129,0,0,0,1,380,0,0,0,0,korg,korg minilogue ,Alicante,1081,2023-10-16,2024-07-09,2024-02-09
130,0,0,0,1,1350,0,0,0,0,korg,korg sv2 88 en garantia ,Málaga,1008,2023-11-13,2024-07-03,2024-02-09
131,0,0,0,1,739,0,0,0,0,eurorack,caja eurorack - 7u 104hp - 2 many synths ,Madrid,1127,2023-09-18,2024-05-18,2024-02-09
132,0,0,0,1,12000,0,0,0,0,moog,moog system 15 ,Barcelona,8278,2020-10-03,2024-07-09,2024-02-09
133,0,0,0,1,2050,0,0,0,0,leslie,leslie 122 clásico y autónomo ,Zaragoza,1029,2023-05-16,2024-07-07,2024-02-09
134,0,0,1,0,2950,0,0,0,0,custom,custom system ,Valencia,492,2024-02-02,2024-07-05,2024-02-09
135,0,0,0,1,240,0,0,0,0,eowave,eowave domino desktop ,Araba,214,2024-02-05,2024-07-05,2024-02-09
136,0,0,0,1,150,0,0,0,0,roland,roland r8-m con 2 tarjetas de sonidos ,Madrid,774,2023-12-11,2024-07-08,2024-02-09
137,0,0,0,1,230,0,0,0,0,eurorack,black hole dsp 2 modulo eurorack ,Barcelona,114,2024-02-07,2024-07-08,2024-02-09
138,0,0,0,1,1200,0,0,0,0,prophet,prophet rev2 8voces desktop ,Valencia,291,2024-01-19,2024-06-18,2024-02-09
139,0,0,0,1,1600,0,0,0,0,yamaha,yamaha montage 6 ,Castellón,428,2024-02-03,2024-07-03,2024-02-09
140,0,0,0,1,40,0,0,0,0,intellijel,intellijel patas 7u case ,Madrid,484,2024-01-12,2024-02-06,2024-02-09
141,0,0,0,1,325,0,0,0,0,falcon,falcon 3 0+ librerias ,Madrid,711,2023-06-21,2024-07-08,2024-02-09
142,0,0,0,1,1199,0,0,0,0,squarp,squarp instruments hapax secuenciador avanzado ,Bizkaia,1629,2023-02-23,2024-07-08,2024-02-09
143,0,0,0,1,350,0,0,0,0,intellijel,intellijel palette 104 ,Madrid,257,2024-02-04,2024-07-07,2024-02-09
144,0,0,0,1,165,0,0,0,0,midi,teclado midi nektar panorama t4 ,Castellón,112,2024-02-07,2024-07-07,2024-02-09
145,0,0,0,1,255,0,0,0,0,roland,roland ju06 ,Madrid,961,2023-09-25,2024-07-02,2024-02-09
146,0,0,0,1,140,0,0,0,0,befaco,befaco kickall ,Madrid,142,2023-10-24,2024-04-21,2024-02-09
147,0,0,0,1,225,0,0,0,0,doepfer,doepfer a-100lc3v low cost case vintage edition ,Bizkaia,2614,2022-05-25,2024-07-06,2024-02-09
148,0,0,0,1,3099,0,0,0,0,udo,"udo super gemini, sequential prophet 10 module,,prophet rev2-8 module, pro 3 se, pro 3,elektron rytm mkii, waldorf m, ",Bizkaia,19559,2021-02-17,2024-06-09,2024-02-09
149,0,0,0,1,500,0,0,0,0,analogue solutions ,oberkorn 3 ,Barcelona,972,2023-10-16,2024-02-07,2024-02-09
150,0,1,1,0,0,0,0,0,0,mopho,módulo mopho ,Valladolid,134,2024-02-07,2024-07-07,2024-02-09
151,0,0,0,1,130,0,0,0,0,mutable,mutable instruments rings clono módulo de eurorack ,Barcelona,564,2023-09-20,2024-06-16,2024-02-09
152,0,0,0,1,50,0,0,0,0,midi,midi thru philip rees v3 ,Girona,574,2023-10-20,2024-07-08,2024-02-09
153,0,0,0,1,600,0,0,0,0,korg,korg kingkorg black ,Pontevedra,1307,2023-07-08,2024-07-09,2024-02-09
154,0,0,0,1,150,0,0,0,0,yamaha,yamaha rev500 ,Valencia,5069,2016-11-07,2024-02-07,2024-02-09
155,0,0,0,1,300,0,0,0,0,roland,roland xv-5050 módulo ,Madrid,982,2023-07-27,2024-07-07,2024-02-09
156,0,0,0,1,290,0,0,0,0,-,kit controlador para leslies de 6 pines 122 y 147 familias 6h y 6w ,Zaragoza,1779,2021-07-10,2024-07-09,2024-02-09
157,0,0,0,1,875,0,0,0,0,kawai,kawai ep608 piano electrico ,Barcelona,376,2024-02-03,2024-07-03,2024-02-09
158,0,0,0,1,520,0,0,0,0,roland,roland tr8s ,Sevilla,617,2023-11-17,2024-07-04,2024-02-09
159,0,0,0,1,325,0,0,0,0,dreadbox,dreadbox erebus v2 ,Madrid,88,2024-02-07,2024-07-08,2024-02-09
160,0,0,0,1,125,0,0,0,0,korg,korg x3 como módulo ,Barcelona,772,2023-09-14,2024-07-08,2024-02-09
161,0,0,1,0,0,0,0,0,0,eurorack,eurorack ,Zaragoza,552,2024-01-26,2024-07-08,2024-02-09
